Fatalities,PedFatalit,BikeFatali,MVOFatalit,YR,nodeX,nodeY,STREET1,STREET2
1,1,0,0,2013,998910.7971,236510.3922,WEST 134 STREET,FREDERICK DOUGLASS BOULEVARD
1,0,1,0,2013,998939.5733,228642.3079,EAST 108 STREET,PARK AVENUE
1,1,0,0,2013,999025.1407,220669.5256,EAST 82 STREET,EAST END AVENUE
1,0,0,1,2013,999122.5847,192744.7235,TOMPKINS AVENUE,MYRTLE AVENUE
1,0,0,1,2013,999328.6539,201438.9741,BQE WB ENTRANCE MEEKER AVE,GRAHAM AVENUE
1,0,0,1,2013,999371.0455,175787.5858,EAST 34 STREET,SNYDER AVENUE
1,1,0,0,2013,999667.4885,215031.6103,40 AVENUE,10 STREET
1,0,0,1,2013,999740.9726,224442.664,F D R DRIVE,FDR DRIVE NB ENTRANCE YORK AVE
1,1,0,0,2013,999979.7517,168345.0518,FLATBUSH AVENUE,EAST 34 STREET
1,1,0,0,2013,1000029.443,242245.0494,AMSTERDAM AVENUE,WEST 155 STREET
1,0,0,1,2013,1000231.533,178238.1616,EAST 38 STREET,CLARKSON AVENUE
1,0,0,1,2013,1000510.495,186298.5356,ATLANTIC AVENUE,KINGSTON AVENUE
1,1,0,0,2013,1000629.839,156391.9724,AVENUE W,NOSTRAND AVENUE
1,0,0,1,2013,1000687.467,175895.4268,EAST 39 STREET,SNYDER AVENUE
1,0,0,1,2013,1000801.312,212879.8761,RAMP,QUEENS PLAZA NORTH
1,1,0,0,2013,1001028.591,212748.4788,27 STREET,QUEENS PLAZA NORTH
1,0,1,0,2013,1001127.791,232586.6828,PARK AVENUE,EAST 125 STREET
1,1,0,0,2013,1001427.928,244767.8921,AMSTERDAM AVENUE,WEST 166 STREET
1,1,0,0,2013,1001634.502,210770.753,30 STREET,THOMSON AVENUE
1,1,0,0,2013,1001981.601,173077.0236,EAST 43 STREET,AVENUE D
1,0,0,1,2013,1002027.366,219316.2507,31 DRIVE,VERNON BOULEVARD
1,1,0,0,2013,1002271.322,229535.9052,1 AVENUE,EAST 117 STREET
1,1,0,0,2013,1002320.721,247329.8026,WEST 176 STREET,AUDUBON AVENUE
1,1,0,0,2013,1002590.199,183000.0058,SCHENECTADY AVENUE,EASTERN PARKWAY
1,1,0,0,2013,1002769.746,152759.2336,BRAGG STREET,SHORE PARKWAY
1,1,0,0,2013,1003070.175,209854.6952,33 STREET,47 AVENUE
1,1,0,0,2013,1003360.178,193095.6969,SUYDAM STREET,BUSHWICK AVENUE
1,1,0,0,2013,1003567.865,176728.3484,UTICA AVENUE,CHURCH AVENUE
1,1,0,0,2013,1003611.675,253372.6124,BROADWAY,SHERMAN AVENUE
1,1,0,0,2013,1003679.81,218842.295,21 STREET,31 AVENUE
1,0,0,1,2013,1003786.876,174068.4455,CLARENDON ROAD,UTICA AVENUE
1,0,0,1,2013,1004313.007,177549.0948,LINDEN BOULEVARD,EAST 53 STREET
1,1,0,0,2013,1004367.889,237508.8449,GRAND CONCOURSE,EAST 149 STREET
1,0,0,1,2013,1004713.049,210354.9632,QUEENS BOULEVARD,39 STREET
1,1,0,0,2013,1004800.966,181823.0229,EAST NEW YORK AVENUE,BUFFALO AVENUE
1,0,0,1,2013,1005082.412,174171.8509,CLARENDON ROAD,KINGS HIGHWAY
1,0,0,1,2013,1005296.109,175438.4067,EAST 56 STREET,KINGS HIGHWAY
2,1,0,1,2013,1006263.787,210117.818,QUEENS BOULEVARD,44 STREET
1,1,0,0,2013,1006595.699,207074.8352,LONG ISLAND EXPWY ET 17 WB,LAUREL HILL BOULEVARD
1,0,0,1,2013,1006601.821,172543.0913,RALPH AVENUE,FOSTER AVENUE
1,1,0,0,2013,1006749.16,172669.1865,EAST 80 STREET,FOSTER AVENUE
1,1,0,0,2013,1007389.53,173166.2295,FOSTER AVENUE,EAST 83 STREET
1,0,0,1,2013,1007684.546,176108.0871,AVENUE B,EAST 91 STREET
2,2,0,0,2013,1007722.695,232006.9698,RFK BRIDGE BRONX ENTRANCE RAMP,BRUCKNER BOULEVARD
1,1,0,0,2013,1007749.706,177638.5237,EAST 95 STREET,LINDEN BOULEVARD
1,1,0,0,2013,1007833.062,244417.7779,GRAND CONCOURSE,MARCY PLACE
1,1,0,0,2013,1007944.827,247098.7729,CROSS BRONX EXPWY ET 2 A EB,JEROME AVENUE
1,1,0,0,2013,1007965.887,233667.2355,EAST 141 STREET,BEEKMAN AVENUE
1,1,0,0,2013,1008005.739,239340.5834,EAST 160 STREET,MELROSE AVENUE
1,1,0,0,2013,1008576.417,177607.4969,LINDEN BOULEVARD,ROCKAWAY PARKWAY
1,1,0,0,2013,1008780.387,184455.4225,ST MARKS AVENUE,EASTERN PARKWAY
1,1,0,0,2013,1008918.487,194147.4011,PALMETTO STREET,WYCKOFF AVENUE
2,0,0,2,2013,1008971.682,224504.7148,24 STREET,20 AVENUE
1,1,0,0,2013,1009041.433,217627.6255,28 AVENUE,44 STREET
1,1,0,0,2013,1009677.071,194275.7503,MADISON STREET,MYRTLE AVENUE
2,1,0,1,2013,1009880.788,209570.575,58 STREET,QUEENS BOULEVARD
1,0,1,0,2013,1009912.957,204231.8721,MAURICE AVENUE,BORDEN AVENUE
1,1,0,0,2013,1010368.353,245269.1079,CLAY AVENUE,CLAREMONT PARKWAY
1,0,0,1,2013,1010857.42,171942.1083,AVENUE J,REMSEN AVENUE
1,1,0,0,2013,1010967.039,213207.1228,58 STREET,BROADWAY
1,0,1,0,2013,1011117.419,243842.9625,ST PAULS PLACE,3 AVENUE
1,0,0,1,2013,1011357.639,178210.0613,LINDEN BOULEVARD,CHRISTOPHER AVENUE
1,1,0,0,2013,1011526.05,247827.8791,EAST 176 STREET,WEBSTER AVENUE
1,1,0,0,2013,1011619.456,213959.021,NORTHERN BOULEVARD,61 STREET
1,1,0,0,2013,1011681.217,234917.9643,BRUCKNER BOULEVARD,AUSTIN PLACE
1,1,0,0,2013,1011867.589,170754.2465,REMSEN AVENUE,AVENUE L
1,1,0,0,2013,1011917.666,255535.5838,WEST KINGSBRIDGE ROAD,AQUEDUCT AVENUE WEST
1,0,0,1,2013,1011943.858,211058.6626,ROOSEVELT AVENUE,64 STREET
1,0,0,1,2013,1011976.295,262275.0611,BROADWAY,WEST 240 STREET
1,1,0,0,2013,1012129.605,252133.5693,GRAND CONCOURSE,FIELD PLACE
1,1,0,0,2013,1012233.208,252362.555,EAST 184 STREET,GRAND CONCOURSE
1,1,0,0,2013,1012384.474,252736.9473,EAST 187 STREET,GRAND CONCOURSE
1,1,0,0,2013,1012700.552,253506.306,GRAND CONCOURSE,EAST FORDHAM ROAD
1,1,0,0,2013,1012945.864,242976.5505,BOSTON ROAD,PROSPECT AVENUE
1,1,0,0,2013,1013046.198,184539.5106,GLENMORE AVENUE,PENNSYLVANIA AVENUE
1,1,0,0,2013,1013463.08,254827.5009,GRAND CONCOURSE,EAST KINGSBRIDGE ROAD
2,0,0,2,2013,1013585.886,252171.9255,EAST 187 STREET,WEBSTER AVENUE
1,0,0,1,2013,1013842.991,171410.049,ROCKAWAY PARKWAY,AVENUE M
1,1,0,0,2013,1014493.036,174011.1655,AVENUE K,EAST 105 STREET
1,0,0,1,2013,1014821.959,187693.9232,BARBEY STREET,JAMAICA AVENUE
1,1,0,0,2013,1015252.191,236829.4664,COSTER STREET,HUNTS POINT AVENUE
1,1,0,0,2013,1015260.564,246727.1893,EAST TREMONT AVENUE,MAPES AVENUE
1,1,0,0,2013,1015942.79,213158.1302,35 AVENUE,81 STREET
1,1,0,0,2013,1016090.09,210347.2893,WOODSIDE AVENUE,BROADWAY
1,1,0,0,2013,1016401.907,247804.3292,EAST 181 STREET,SOUTHERN BOULEVARD
1,0,0,1,2013,1016486.782,243112.3934,WEST FARMS ROAD,EAST 173 STREET
1,0,0,1,2013,1017209.234,187534.2877,ARLINGTON AVENUE,HIGHLAND PLACE
1,0,0,1,2013,1017395.116,185863.2313,LIBERTY AVENUE,BERRIMAN STREET
1,1,0,0,2013,1017508.144,239225.9412,EVERGREEN AVENUE,BRUCKNER BOULEVARD
2,2,0,0,2013,1017948.003,207801.4152,QUEENS BOULEVARD,REEDER STREET
1,1,0,0,2013,1018239.993,173942.3598,PENNSYLVANIA AVENUE,SEAVIEW AVENUE
1,1,0,0,2013,1018351.683,211951.6135,CASE STREET,ROOSEVELT AVENUE
1,1,0,0,2013,1018474.973,211969.061,ROOSEVELT AVENUE,90 STREET
1,1,0,0,2013,1019252.57,215025.859,NORTHERN BOULEVARD,JUNCTION BOULEVARD
1,1,0,0,2013,1019520.804,214380.0864,JUNCTION BOULEVARD,34 AVENUE
1,1,0,0,2013,1019524.013,265828.6039,EAST 233 STREET,ONEIDA AVENUE
1,1,0,0,2013,1019949.842,184443.0836,EUCLID AVENUE,SUTTER AVENUE
1,1,0,0,2013,1020176.249,206536.0604,QUEENS BOULEVARD,WOODHAVEN BOULEVARD
1,0,0,1,2013,1020871.907,251395.1685,WHITE PLAINS ROAD,PELHAM PARKWAY SOUTH
1,1,0,0,2013,1020950.851,209517.5502,50 AVENUE,JUNCTION BOULEVARD
1,0,0,1,2013,1021065.647,208847.1808,JUNCTION BOULEVARD,CHRISTIE AVENUE
1,1,0,0,2013,1021170.693,252474.8087,CRUGER AVENUE,ASTOR AVENUE
1,0,0,1,2013,1021331.05,188208.056,ATLANTIC AVENUE,ELDERT LANE
1,1,0,0,2013,1021832.841,216610.869,GILLMORE STREET,105 STREET
1,1,0,0,2013,1022396.288,191458.4695,JAMAICA AVENUE,80 STREET
1,1,0,0,2013,1022526.025,237026.4115,SOUNDVIEW AVENUE,RANDALL AVENUE
1,0,0,1,2013,1022787.087,184870.5598,SOUTH CONDUIT AVENUE,RUBY STREET
1,1,0,0,2013,1022808.206,241123.2832,WHITE PLAINS ROAD,WATSON AVENUE
1,1,0,0,2013,1023157.382,199211.2293,COOPER AVENUE,TROTTING COURSE LANE
1,0,0,1,2013,1023303.32,196841.1651,WOODHAVEN BOULEVARD,78 AVENUE
1,1,0,0,2013,1023617.282,238012.9978,SEWARD AVENUE,WHITE PLAINS ROAD
2,1,0,1,2013,1024526.48,250519.0712,NEILL AVENUE,WILLIAMSBRIDGE ROAD
1,1,0,0,2013,1024742.182,189488.3324,ATLANTIC AVENUE,88 STREET
2,2,0,0,2013,1025245.701,192030.5779,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1,0,0,1,2013,1025604.289,191151.495,89 AVENUE,WOODHAVEN BOULEVARD
1,1,0,0,2013,1026071.113,263801.0555,EAST 233 STREET,PAULDING AVENUE
1,0,0,1,2013,1026099.006,261375.4894,EAST 225 STREET,EAST 226 DRIVE
1,0,1,0,2013,1026464.612,178420.7367,160 AVENUE,84 STREET
1,1,0,0,2013,1027153.292,215863.7511,126 STREET,35 AVENUE
1,1,0,0,2013,1027332.403,266080.0335,PITMAN AVENUE,DE REIMER AVENUE
1,1,0,0,2013,1027475.995,264626.4275,EDENWALD AVENUE,BAYCHESTER AVENUE
1,1,0,0,2013,1027497.921,202160.4291,71 AVENUE,QUEENS BOULEVARD
1,1,0,0,2013,1028736.406,225532.6979,14 AVENUE,129 STREET
1,0,0,1,2013,1029972.434,179718.5852,98 STREET,159 AVENUE
1,1,0,0,2013,1030672.298,243633.1765,EAST TREMONT AVENUE,PURITAN AVENUE
1,1,0,0,2013,1031384.612,259299.0533,DREISER LOOP,CO-OP CITY BOULEVARD
1,1,0,0,2013,1031533.986,204656.2869,JEWEL AVENUE,136 STREET
1,1,0,0,2013,1031869.91,190963.021,97 AVENUE,117 STREET
1,1,0,0,2013,1032213.111,213476.4235,MAIN STREET,CHERRY AVENUE
1,1,0,0,2013,1032441.064,211128.2589,MAIN STREET,57 ROAD
1,1,0,0,2013,1032521.683,224115.8208,WHITESTONE EXPRESSWAY SR WEST,20 AVENUE
1,1,0,0,2013,1032817.72,211177.1007,BOOTH MEMORIAL AVENUE,141 STREET
1,1,0,0,2013,1033147.434,217909.2785,NORTHERN BOULEVARD,PARSONS BOULEVARD
1,1,0,0,2013,1034798.226,196531.9843,87 AVENUE,138 STREET
1,0,0,1,2013,1036073.074,218062.9035,NORTHERN BOULEVARD,MURRAY STREET
1,1,0,0,2013,1038298.726,206423.6948,164 STREET,69 AVENUE
1,1,0,0,2013,1040143.194,195368.1201,160 STREET,ARCHER AVENUE
1,0,0,1,2013,1041419.458,218864.2667,33 AVENUE,172 STREET
1,1,0,0,2013,1043392.882,209173.0922,HORACE HARDING EXPRESSWAY SR S,188 STREET
1,1,0,0,2013,1043987.395,184019.8197,132 AVENUE,ROCKAWAY BOULEVARD
1,1,0,0,2013,1044817.919,182944.3727,137 AVENUE,ROCKAWAY BOULEVARD
1,1,0,0,2013,1045092.364,197451.7193,JAMAICA AVENUE,180 STREET
1,1,0,0,2013,1047000.588,179686.1016,NASSAU EXPRESSWAY,FARMERS BOULEVARD
1,1,0,0,2013,1047178.084,212689.4139,206 STREET,53 AVENUE
1,0,0,1,2013,1048490.841,213821.1895,212 STREET,50 AVENUE
1,0,0,1,2013,1052167.454,192090.5053,LINDEN BOULEVARD,197 STREET
1,1,0,0,2013,1052563.641,209850.8566,73 AVENUE,SPRINGFIELD BOULEVARD
1,1,0,0,2013,1053197.117,212735.9427,CLOVERDALE BOULEVARD,HORACE HARDING EXPRESSWAY SR S
1,0,0,1,2013,1054491.577,207442.118,SPRINGFIELD BOULEVARD,UNION TURNPIKE
1,1,0,0,2013,1054525.635,181409.9335,LANSING AVENUE,230 PLACE
1,1,0,0,2013,1056254.572,171381.7551,1 STREET,ROCKAWAY BOULEVARD
1,0,0,1,2013,1056599.643,181890.7557,SUNRISE HIGHWAY,BROOKVILLE BOULEVARD
1,0,0,1,2013,1056824.538,189664.6378,226 STREET,FRANCIS LEWIS BOULEVARD
1,0,0,1,2013,1057273.569,193668.1629,115 ROAD,222 STREET
1,0,0,1,2013,1057792.925,176303.6576,255 STREET,CRAFT AVENUE
1,0,0,1,2013,1058376.418,184810.6481,241 STREET,MERRICK BOULEVARD
1,1,0,0,2013,1060163.583,210256.4332,76 AVENUE,COMMONWEALTH BOULEVARD
1,1,0,0,2013,1065412.145,212515.3723,UNION TURNPIKE,78 AVENUE
1,0,0,1,2013,934987.2065,164627.5432,STATEN ISLAND EXPWY ET 5 EB,WEST SHORE EXPRESSWAY
2,2,0,0,2013,944484.8774,155832.2688,FIELD STREET,FOREST HILL ROAD
1,0,0,1,2013,983432.1145,148185.1059,ATLANTIC AVENUE,SURF AVENUE
1,0,0,1,2013,996047.9452,226906.9176,97 ST TRANSVERSE,EAST DRIVE
1,1,0,0,2014,927866.7453,127561.7357,BAYVIEW AVENUE,HYLAN BOULEVARD
1,0,0,1,2014,932200.9489,130085.9955,HYLAN BOULEVARD,IRVINGTON STREET
1,1,0,0,2014,944104.9799,137455.7937,HYLAN BOULEVARD,CLEVELAND AVENUE
1,1,0,0,2014,950047.2905,168552.6629,DELAFIELD AVENUE,CLOVE ROAD
1,0,0,1,2014,950973.8703,149084.3298,RICHMOND ROAD,NEW DORP LANE
1,0,0,1,2014,952808.243,166292.2344,BROADWAY,TYLER AVENUE
1,0,0,1,2014,957845.0571,173200.1599,CASSIDY PLACE,LAFAYETTE AVENUE
1,1,0,0,2014,966178.6293,158318.084,NARROWS ROAD SOUTH,LILY POND AVENUE
1,0,0,1,2014,966200.4826,159815.3025,SCHOOL ROAD,LILY POND AVENUE
1,1,0,0,2014,967085.1203,156535.896,LILY POND AVENUE,FR CAPODANNO BOULEVARD
1,0,0,1,2014,973263.2966,164615.4431,SHORE ROAD,93 STREET
1,1,0,0,2014,980022.9943,161281.7195,14 AVENUE,BATH AVENUE
1,1,0,0,2014,980154.8835,170246.0454,65 STREET,7 AVENUE
1,1,0,0,2014,980998.2319,162512.4979,14 AVENUE,86 STREET
1,0,0,1,2014,982428.7241,163062.6283,81 STREET,15 AVENUE
1,1,0,0,2014,982476.9917,160043.1199,RUTHERFORD PLACE,BAY 16 STREET
1,1,0,0,2014,982584.1536,184886.0319,LORRAINE STREET,HICKS STREET
1,1,0,0,2014,983690.4047,209040.3694,8 AVENUE,WEST 15 STREET
1,1,0,0,2014,984262.1391,200869.5101,CANAL STREET,CENTRE STREET
1,1,0,0,2014,984487.4572,214192.3272,10 AVENUE,WEST 34 STREET
1,1,0,0,2014,984961.1698,209477.0188,WEST 19 STREET,7 AVENUE
1,1,0,0,2014,985086.14,200331.5715,ELIZABETH STREET,CANAL STREET
1,1,0,0,2014,985644.4952,201820.4629,ELIZABETH STREET,KENMARE STREET
1,1,0,0,2014,986118.2013,202449.8051,BOWERY,PRINCE STREET
1,1,0,0,2014,986156.7711,207673.0854,EAST 15 STREET,5 AVENUE
1,1,0,0,2014,986465.0809,212194.615,7 AVENUE,WEST 31 STREET
1,1,0,0,2014,986805.4903,204632.8457,COOPER SQUARE,EAST 6 STREET
1,1,0,0,2014,986820.5427,205191.1907,EAST 8 STREET,COOPER SQUARE
1,1,0,0,2014,986975.7163,164842.7852,65 STREET,18 AVENUE
1,1,0,0,2014,987020.106,184347.9525,7 STREET,3 AVENUE
1,1,0,0,2014,987080.6899,197982.7015,SOUTH STREET,RUTGERS SLIP
1,1,0,0,2014,987520.5676,156333.7212,BENSON AVENUE,BAY 40 STREET
1,1,0,0,2014,987787.5913,165895.995,60 STREET,18 AVENUE
1,1,0,0,2014,987894.307,208704.6253,EAST 22 STREET,PARK AVENUE SOUTH
1,1,0,0,2014,987931.0261,200117.5037,GRAND STREET,CLINTON STREET
1,1,0,0,2014,988494.0237,190381.0504,LIVINGSTON STREET,ELM PLACE
1,1,0,0,2014,989387.9156,190637.5249,DEKALB AVENUE,FLATBUSH AVENUE EXTENSION
1,0,1,0,2014,989431.256,201850.7282,AVENUE C,PITT STREET
1,1,0,0,2014,990502.1755,188495.9229,FLATBUSH AVENUE,ATLANTIC AVENUE
1,1,0,0,2014,990508.2155,220369.8149,65 ST TRANSVERSE,WEST DRIVE
1,0,0,1,2014,990886.4431,215157.6665,EAST 49 STREET,MADISON AVENUE
1,1,0,0,2014,990898.6183,227620.0888,WEST 90 STREET,WEST END AVENUE
1,1,0,0,2014,991296.2323,150577.7484,WEST 6 STREET,NEPTUNE AVENUE
1,1,0,0,2014,991531.9569,228764.7125,WEST END AVENUE,WEST 95 STREET
1,1,0,0,2014,991602.6165,175214.0604,CATON AVENUE,EAST 7 STREET
1,1,0,0,2014,991804.3221,229256.4569,WEST END AVENUE,WEST 97 STREET
1,0,1,0,2014,991860.9559,160304.3825,MC DONALD AVENUE,QUENTIN ROAD
2,2,0,0,2014,992062.5795,228790.9755,BROADWAY,WEST 96 STREET
1,1,0,0,2014,992354.7735,185145.5097,FLATBUSH AVENUE,GRAND ARMY PLAZA OVAL
1,1,0,0,2014,992822.1613,221054.9874,TERRACE DRIVE,EAST DRIVE
1,1,0,0,2014,992846.0589,161245.2763,EAST 5 STREET,AVENUE P
1,0,0,1,2014,992918.2304,193490.7325,WAVERLY AVENUE,FLUSHING AVENUE
1,1,0,0,2014,993089.4374,162228.5519,OCEAN PARKWAY,AVENUE O
1,0,0,1,2014,993222.1274,161305.3779,OCEAN PARKWAY,AVENUE P
1,1,0,0,2014,993892.8806,165115.4717,EAST 10 STREET,AVENUE L
1,1,0,0,2014,994422.23,163414.0741,AVENUE N,CONEY ISLAND AVENUE
1,1,0,0,2014,994638.6108,232520.7056,AMSTERDAM AVENUE,WEST 113 STREET
1,1,0,0,2014,994740.1165,222113.4597,MADISON AVENUE,EAST 79 STREET
1,0,1,0,2014,994760.9662,183084.7103,WASHINGTON AVENUE,CLASSON AVENUE
1,0,1,0,2014,995178.8065,230725.8503,WEST 108 STREET,MANHATTAN AVENUE
1,0,1,0,2014,995355.3088,198237.9307,SOUTH 4 STREET,ROEBLING STREET
1,1,0,0,2014,996343.7583,221852.1085,EAST 81 STREET,3 AVENUE
1,1,0,0,2014,996485.1425,176590.6912,MARTENSE STREET,BEDFORD AVENUE
1,1,0,0,2014,996508.4922,200029.1279,NORTH 6 STREET,ROEBLING STREET
1,0,0,1,2014,996764.9254,206601.1715,MANHATTAN AVENUE,GREEN STREET
1,1,0,0,2014,996820.8374,156064.6043,GRAVESEND NECK ROAD,EAST 16 STREET
1,1,0,0,2014,996858.2947,189394.2348,QUINCY STREET,BEDFORD AVENUE
1,1,0,0,2014,996996.5096,233056.6527,FREDERICK DOUGLASS BOULEVARD,WEST 119 STREET
1,1,0,0,2014,997142.674,187525.8953,HALSEY STREET,BEDFORD AVENUE
1,1,0,0,2014,997206.7224,226564.1755,EAST 98 STREET,MADISON AVENUE
1,0,0,1,2014,997290.0392,186556.6387,ATLANTIC AVENUE,BEDFORD AVENUE
1,1,0,0,2014,997411.0166,157603.1215,EAST 19 STREET,AVENUE U
1,1,0,0,2014,997576.036,200124.6854,JACKSON STREET,UNION AVENUE
1,0,0,1,2014,997625.0779,158472.6867,OCEAN AVENUE,AVENUE T
1,0,0,1,2014,997839.1638,225592.6407,EAST 96 STREET,LEXINGTON AVENUE
1,1,0,0,2014,997851.3012,181158.6446,EMPIRE BOULEVARD,NOSTRAND AVENUE
1,0,0,1,2014,997863.1909,149529.073,BEAUMONT STREET,ORIENTAL BOULEVARD
1,1,0,0,2014,998281.3922,225347.9673,EAST 96 STREET,3 AVENUE
1,1,0,0,2014,998412.9831,174319.3706,NOSTRAND AVENUE,BEVERLY ROAD
1,1,0,0,2014,998511.8543,224300.3251,2 AVENUE,EAST 93 STREET
1,1,0,0,2014,998756.6242,221724.2643,YORK AVENUE,EAST 85 STREET
1,0,1,0,2014,998862.313,227441.9034,EAST 104 STREET,LEXINGTON AVENUE
1,0,1,0,2014,998939.5733,228642.3079,EAST 108 STREET,PARK AVENUE
1,0,1,0,2014,999180.0417,218325.6064,MAIN STREET,RIVER ROAD
1,0,1,0,2014,999342.3711,233575.1031,WEST 125 STREET,LENOX AVENUE
1,1,0,0,2014,999411.0028,172008.4169,NEW YORK AVENUE,FOSTER AVENUE
1,0,0,1,2014,999433.05,227425.6896,EAST 105 STREET,3 AVENUE
1,1,0,0,2014,999480.7464,171156.4176,FARRAGUT ROAD,NEW YORK AVENUE
1,1,0,0,2014,999799.6995,198551.6604,GRAHAM AVENUE,GRAND STREET
1,1,0,0,2014,1000160.916,195681.7448,GRAHAM AVENUE,MOORE STREET
1,1,0,0,2014,1000194.443,195422.8346,GRAHAM AVENUE,VARET STREET
1,1,0,0,2014,1000217.064,182188.4487,CARROLL STREET,KINGSTON AVENUE
1,1,0,0,2014,1000351.303,194574.8999,BROADWAY,FLUSHING AVENUE
1,0,0,1,2014,1000681.696,232834.2089,MADISON AVENUE,EAST 125 STREET
1,1,0,0,2014,1001478.768,229652.6799,2 AVENUE,EAST 116 STREET
1,1,0,0,2014,1001481.317,217853.2451,11 STREET,34 AVENUE
1,0,0,1,2014,1001821.933,183054.133,TROY AVENUE,EASTERN PARKWAY
1,0,1,0,2014,1002212.329,193214.0893,BROADWAY,JEFFERSON STREET
1,1,0,0,2014,1002330.79,212885.3187,NORTHERN BOULEVARD,40 ROAD
1,1,0,0,2014,1002380.036,232820.1647,3 AVE-E 128 STREET PED OVPS,3 AVENUE BRIDGE APPROACH
1,0,0,1,2014,1003301.119,194885.9689,GEORGE STREET,CENTRAL AVENUE
1,1,0,0,2014,1003572.517,166784.881,FLATLANDS AVENUE,SCHENECTADY AVENUE
1,1,0,0,2014,1003601.756,213262.6834,NORTHERN BOULEVARD,34 STREET
2,0,0,2,2014,1003855.639,173231.1309,UTICA AVENUE,AVENUE D
1,1,0,0,2014,1003925.232,172378.9479,UTICA AVENUE,FOSTER AVENUE
1,0,0,1,2014,1005082.412,174171.8509,CLARENDON ROAD,KINGS HIGHWAY
1,1,0,0,2014,1005245.18,155034.1634,FLORENCE AVENUE,GERRITSEN AVENUE
2,0,0,2,2014,1005769.025,161455.8005,FLATBUSH AVENUE,AVENUE U
1,1,0,0,2014,1006409.981,180151.2713,ROCKAWAY PARKWAY,CLARKSON AVENUE
1,1,0,0,2014,1006742.326,236129.1958,WILLIS AVENUE,EAST 147 STREET
1,0,0,1,2014,1006772.992,170445.9725,GLENWOOD ROAD,RALPH AVENUE
1,1,0,0,2014,1007160.948,165720.9101,RALPH AVENUE,AVENUE M
1,1,0,0,2014,1007465.527,186511.4456,SARATOGA AVENUE,FULTON STREET
1,0,1,0,2014,1007533.696,189242.1419,WEIRFIELD STREET,BROADWAY
1,0,0,1,2014,1008250.066,197107.9657,ONDERDONK AVENUE,STANHOPE STREET
1,1,0,0,2014,1008597.037,232413.0251,EAST 138 STREET,BRUCKNER EP EB EN MJR DEEGAN EP
1,1,0,0,2014,1008693.93,261278.9378,NETHERLAND AVENUE,WEST 232 STREET
1,0,0,1,2014,1008831.758,201467.4813,GRAND AVENUE,RUST STREET
1,1,0,0,2014,1008918.487,194147.4011,PALMETTO STREET,WYCKOFF AVENUE
1,0,0,1,2014,1009426.153,219547.8808,ASTORIA BOULEVARD NORTH,41 STREET
1,0,0,1,2014,1009448.591,185083.8497,EASTERN PARKWAY,DEAN STREET
1,0,0,1,2014,1009882.976,173089.3041,GLENWOOD ROAD,REMSEN AVENUE
1,1,0,0,2014,1011024.575,185396.4606,EAST NEW YORK AVENUE,VAN SINDEREN AVENUE
1,0,0,1,2014,1011240.198,176192.7786,EAST 101 STREET,FOSTER AVENUE
1,1,0,0,2014,1011536.359,255992.8099,EAMES PLACE,CLAFLIN AVENUE
1,1,0,0,2014,1011571.602,200020.8438,60 DRIVE,FRESH POND ROAD
4,0,0,4,2014,1011703.488,223205.0979,19 AVENUE,37 STREET
1,0,0,1,2014,1011764.492,260047.3622,BAILEY PLACE,BAILEY AVENUE
1,0,0,1,2014,1012861.864,269499.0719,BROADWAY,WEST 259 STREET
1,1,0,0,2014,1013073.4,254151.8097,GRAND CONCOURSE,EAST 192 STREET
1,1,0,0,2014,1013406.703,193808.9963,60 LANE,75 AVENUE
1,0,0,1,2014,1013442.519,256523.3341,PAUL AVENUE,JEROME AVENUE
1,1,0,0,2014,1013451.899,203918.6703,GRAND AVENUE,69 PLACE
1,0,0,1,2014,1013548.07,243478.0062,WILKINS AVENUE,BOSTON ROAD
1,1,0,0,2014,1014332.862,211390.9651,74 STREET,ROOSEVELT AVENUE
1,0,0,1,2014,1014347.18,235987.3453,TIFFANY STREET,BURNETT PLACE
1,0,0,1,2014,1014368.636,252128.8974,EAST 188 STREET,3 AVENUE
1,1,0,0,2014,1014986.939,218123.3069,ASTORIA BOULEVARD,ASTORIA BOULEVARD RAMP
1,1,0,0,2014,1015735.32,208342.9462,QUEENS BOULEVARD,IRELAND STREET
1,1,0,0,2014,1015805.067,244155.5439,EAST 174 STREET,VYSE AVENUE
1,0,0,1,2014,1015905.736,171091.5683,EAST 102 STREET,SEAVIEW AVENUE
1,1,0,0,2014,1016068.646,186230.3271,ATLANTIC AVENUE,CLEVELAND STREET
1,0,0,1,2014,1016784.927,191528.0327,JACKIE ROBINSON PKWY ET 3 WB,CYPRESS HILLS STREET
1,1,0,0,2014,1016985.823,250197.3756,EAST 187 STREET,SOUTHERN BOULEVARD
1,0,0,1,2014,1017225.599,185362.3764,GLENMORE AVENUE,SHEPHERD AVENUE
1,0,0,1,2014,1017422.731,265536.7246,EAST 233 STREET,MAJOR DEEGAN EP NB EN E 233 ST
1,1,0,0,2014,1018987.485,212041.7544,92 STREET,ROOSEVELT AVENUE
1,0,1,0,2014,1019608.501,242482.398,FTELEY AVENUE,EAST 172 STREET
1,1,0,0,2014,1019609.282,251309.4994,BRONX RVR PY NB EN PELHAM PY WB,PELHAM PARKWAY
1,1,0,0,2014,1019873.304,187658.5657,ATLANTIC AVENUE,CRESCENT STREET
